OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi,roof_quality,Estimated_installation_efficiency
"9630",81ac8083-a616-492c-82fd-ee84fa686988,StMaarten,43.3600006103516,22.1599998474121,4.30000019073486,7043.0498046875,Single-family residential,13.1000003814697,2.60999989509583,"1638",,,,Cul-de-Sac,Good,162.410003662109
"9631",d9a61ee7-2cdb-4c58-8014-effd6fb892d5,StMaarten,115.769996643066,66.0800018310547,12.8199996948242,18691.060546875,Commercial,17.1299991607666,12.5699996948242,"1458",,,,Cul-de-Sac,Good,161.449996948242
"9632",fd969f72-0197-4c29-86bf-160b39fb1f5e,StMaarten,441.309997558594,261.799987792969,50.7900009155273,70800.40625,Single-family residential,20.4300003051758,4.26000022888184,"1394",,,,Upper Princes Quarter,Good,160.429992675781
"9633",b4bc45ff-a5be-4e7f-b230-66a7d9564735,StMaarten,132.610000610352,73.3199996948242,14.2200002670288,24266.880859375,Multi-family residential,0,3.16000008583069,"1706",,,,Upper Princes Quarter,Good,183
"9634",b59e5b6d-b0b4-43ba-8c6c-4c7c5f88748a,StMaarten,24.3999996185303,11.0699996948242,2.15000009536743,3569.7099609375,Single-family residential,0,,"1662",,,,Lower Princes Quarter,Good,146.320007324219
"9635",bfe137b6-eb04-4c69-a1d2-dc847ba2fddf,StMaarten,125.099998474121,70.870002746582,13.75,22259.720703125,Commercial,15.6899995803833,3.05999994277954,"1619.08",,,,Philipsburg,Good,177.929992675781
"9636",f39cf2a4-02a9-4802-a54f-4a0553a20373,StMaarten,266.519989013672,104.089996337891,20.1900005340576,33561.3203125,Single-family residential,0,3.58999991416931,"1662",,,,Cul-de-Sac,Good,125.919998168945
"9637",cfa2bf96-cca7-4bf6-9f5f-ee252f0096bf,StMaarten,164.330001831055,72.7300033569336,14.1099996566772,22291.369140625,Single-family residential,11.2200002670288,2.71000003814697,"1579.8",,,,Cole Bay,Medium,135.649993896484
"9638",a741740b-54aa-4132-acae-93881533d6fb,StMaarten,182.419998168945,98.4400024414062,19.1000003814697,31739.3203125,Single-family residential,9.75,4.90000009536743,"1662",,,,Cul-de-Sac,Good,173.990005493164
"9639",3e0354cc-1451-47c0-9f96-016fbd545b50,StMaarten,19.5,8.02000045776367,1.55999994277954,2585.59008789062,Single-family residential,0,2.76999998092651,"1662",,,,Cul-de-Sac,Good,132.589996337891
"9640",ef58a8e1-410b-4404-aa27-cafa7aeeba92,StMaarten,29.3299999237061,14.4300003051758,2.79999995231628,4651.990234375,Commercial,0,2.66000008583069,"1662",,,,Cul-de-Sac,Good,158.589996337891
"9641",5603f5ef-d87f-43b8-bb75-da4336432438,StMaarten,188.309997558594,83.0400009155273,16.1100006103516,24356.900390625,Single-family residential,13.5600004196167,4.51999998092651,"1512",,,,Cole Bay,Good,129.350006103516
"9642",fc2971ab-a5b9-461b-a84d-cd199a41cf68,StMaarten,57.8800010681152,32.1199989318848,6.23000001907349,10355.849609375,Commercial,0,,"1662",,,,Cul-de-Sac,Good,178.929992675781
"9643",9b35d336-5d87-4531-bba1-eaed5d5ecef5,StMaarten,106.800003051758,48.9099998474121,9.48999977111816,14147.0498046875,Industrial,21.0799999237061,4.46000003814697,"1490.82",,,,Cole Bay,Good,132.460006713867
"9644",22641d91-a3ce-46db-a425-ed5d4afb3e94,StMaarten,35.7200012207031,5.01999998092651,0.970000028610229,1414.30004882812,Single-family residential,34.0299987792969,,"1453.39",,,,Cole Bay,Good,39.5900001525879
"9645",8b718b3d-99ab-46d4-8cca-082ac7c2a1dc,StMaarten,129.679992675781,49.6699981689453,9.64000034332275,16755.349609375,Single-family residential,0,3.42000007629395,"1739",,,,Philipsburg,Good,129.210006713867
"9646",8998266d-98bc-4d7f-bb46-d952b1646858,StMaarten,248.800003051758,110.790000915527,21.4899997711182,34174.05078125,Single-family residential,28.8299999237061,2.89000010490417,"1590",,,,Cole Bay,Good,137.360000610352
"9647",90c83def-7311-4298-9de9-be2200a4a09d,StMaarten,44.4900016784668,10.6199998855591,2.05999994277954,2944.330078125,Single-family residential,24.7600002288818,,"1429.63",,,,Lower Princes Quarter,Good,66.1699981689453
"9648",40b28722-5fd3-44b2-b946-b75eccdc943c,StMaarten,74.7399978637695,40.1199989318848,7.78000020980835,12937.0302734375,Single-family residential,8.17000007629395,5.73999977111816,"1662",,,,Cul-de-Sac,Good,173.100006103516
"9649",9cee9dca-4406-435a-9273-a171f2552245,StMaarten,31.2800006866455,10.6199998855591,2.05999994277954,3044.67993164062,Single-family residential,10.7600002288818,2.16000008583069,"1477.2",,,,Lower Princes Quarter,Good,97.3399963378906
"9650",ba8a90e4-6252-4bef-8449-fe780b9fa0c6,StMaarten,128.110000610352,41.5400009155273,8.0600004196167,13803.490234375,Single-family residential,8.88000011444092,,"1713",,,,Cole Bay,Medium,107.73999786377
"9651",149ed658-ecfd-4e9a-b5d1-b66f6fb1115e,StMaarten,65.3099975585938,12.3199996948242,2.39000010490417,3851.35009765625,Single-family residential,12.1000003814697,2.24000000953674,"1610.98",,,,Upper Princes Quarter,Good,58.9700012207031
"9652",810bdc2a-a2d7-4df8-b930-c790d27f27e1,StMaarten,114.220001220703,56.3499984741211,10.9300003051758,19009.580078125,Single-family residential,0,3.13000011444092,"1739",,,,Little Bay Area,Good,166.429992675781
"9653",03959316-b6a7-4697-ade4-1871f839f16a,StMaarten,108.720001220703,42.4000015258789,8.22999954223633,13671.3603515625,Single-family residential,0,3.10999989509583,"1662",,,,Lower Princes Quarter,Good,125.75
"9654",6948b913-124f-4557-88b7-1719bdc3f8d7,StMaarten,205.419998168945,88.620002746582,17.1900005340576,28385.560546875,Single-family residential,14.8900003433228,5.34999990463257,"1651",,,,Cole Bay,Good,138.179992675781
"9655",5233446c-2c6a-4569-9520-937236821858,StMaarten,189.830001831055,65.9700012207031,12.789999961853,20288.0703125,Single-family residential,15.5900001525879,4.21000003814697,"1586.72",,,,Cole Bay,Good,106.870002746582
"9656",336587a0-b2ee-4c42-afb0-1978c457a35c,StMaarten,281.100006103516,138.089996337891,26.7900009155273,43820.6796875,Single-family residential,12.9499998092651,5.07999992370605,"1635.74",,,,Cole Bay,Good,155.889999389648
"9657",042a455c-b0dc-45c5-af53-e46752baa832,StMaarten,125.099998474121,51.1500015258789,9.92000007629395,16930.41015625,Single-family residential,0,5.3899998664856,"1706",,,,Philipsburg,Good,135.339996337891
"9658",9f6d52c8-8578-4967-b378-a2d20e73d847,StMaarten,216.979995727539,137.369995117188,26.6200008392334,45111.30859375,Commercial,19.8500003814697,7.25,"1694.49",,,,Philipsburg,Good,207.910003662109
"9659",85507df3-5235-4a4c-9a6c-67dfac982ed8,StMaarten,18.3400001525879,6.80999994277954,1.32000005245209,2196.72998046875,Single-family residential,0,3.45000004768372,"1662",,,,Cul-de-Sac,Good,119.769996643066
"9660",1a8ba3fc-7eca-479b-8f88-2d435a2ca941,StMaarten,53.4799995422363,25.3199996948242,4.90999984741211,8381.48046875,Single-family residential,0,4.01000022888184,"1706",,,,Upper Princes Quarter,Good,156.740005493164
"9661",6c0cba6b-edc7-455b-82c2-d13083afc060,StMaarten,330.5,129.630004882812,25.1499996185303,38908.83984375,Single-family residential,11.1999998092651,3.55999994277954,"1547.18",,,,Upper Princes Quarter,Good,117.730003356934
"9662",568322f8-7816-4b90-8b41-45d975a5986d,StMaarten,119.680000305176,37.560001373291,7.28999996185303,12351.6396484375,Single-family residential,0,2.20000004768372,"1695",,,,Cole Bay,Good,103.199996948242
"9663",13d5c06f-f793-4828-baf5-0b848f19d2b6,StMaarten,112.76000213623,57.1800003051758,11.0900001525879,18800.900390625,Single-family residential,0,,"1695",,,,Cole Bay,Medium,166.740005493164
"9664",68b56c19-92fb-4594-b35f-552c1c79bb0a,StMaarten,28.1299991607666,7.23000001907349,1.39999997615814,2182.13989257812,Single-family residential,12.4799995422363,2.61999988555908,"1555.65",,,,Little Bay Area,Good,77.5800018310547
"9665",eabcab52-c689-4f61-9284-2311e6053446,StMaarten,958.530029296875,288.100006103516,55.8899993896484,92635.7734375,Hotels,24.9200000762939,20.4599990844727,"1657.41",,,,Upper Princes Quarter,Good,96.6399993896484
"9666",159a13a6-6c90-41a3-8fae-92183c85ae03,StMaarten,226.639999389648,94.2900009155273,18.2900009155273,31334.51953125,Single-family residential,0,,"1713",,,,Cole Bay,Good,138.259994506836
"9667",21be12f6-d405-4133-a27e-1fe8769914b4,StMaarten,130.210006713867,46.5699996948242,9.02999973297119,13778.41015625,Single-family residential,14.9799995422363,,"1525.2",,,,Cul-de-Sac,Good,105.819999694824
"9668",c76ef0f4-c5b7-4210-a59f-d1e0b29e2672,StMaarten,100.629997253418,42.189998626709,8.1899995803833,12822.7197265625,Single-family residential,20.3600006103516,,"1566.59",,,,Little Bay Area,Good,127.430000305176
"9669",86f0efe0-b406-403f-90c4-4836abe1988d,StMaarten,226.789993286133,120.5,23.3999996185303,36094.1484375,Single-family residential,17.5599994659424,7.03999996185303,"1542.42",,,,Cul-de-Sac,Good,159.149993896484
"9670",b4146a5e-bf36-4693-9863-7a81762c75f6,StMaarten,171.850006103516,89.8899993896484,17.4400005340576,29267.76953125,Single-family residential,22.3799991607666,21.4400005340576,"1678.27",,,,Upper Princes Quarter,Good,170.309997558594
"9671",8cc0847a-fd76-41ce-b629-5904a8a147cc,StMaarten,199.800003051758,125.160003662109,24.2800006866455,40354.6484375,Single-family residential,0,5.17000007629395,"1662",,,,Cul-de-Sac,Good,201.979995727539
"9672",b8e94635-76b6-4de6-84fe-258c60328259,StMaarten,50.0499992370605,27.0900001525879,5.26000022888184,8931.580078125,Single-family residential,12.3400001525879,2.64000010490417,"1699.38",,,,Upper Princes Quarter,Good,178.449996948242
"9673",7617f4d3-2052-4597-a6d2-631a15230df9,StMaarten,54.25,19.9200000762939,3.85999989509583,6189.02001953125,Single-family residential,15.4799995422363,4.5,"1604.88",,,,Cul-de-Sac,Good,114.080001831055
"9674",18edb852-2130-4e02-8da6-4c7d45b62b57,StMaarten,234.399993896484,113.300003051758,21.9799995422363,38222.1015625,Single-family residential,0,4.44000005722046,"1739",,,,Little Bay Area,Good,163.059997558594
"9675",818d26cd-9e57-4943-8ed1-da667f81979a,StMaarten,158.320007324219,65.7600021362305,12.7600002288818,21203.75,Single-family residential,0,2.53999996185303,"1662",,,,Philipsburg,Good,133.929992675781
"9676",5b7d9a5d-ca52-4f5f-bccf-480694e5cdde,StMaarten,99.7200012207031,41.7299995422363,8.09000015258789,13081.400390625,Single-family residential,10.0600004196167,2.36999988555908,"1617.67",,,,Cole Bay,Good,131.179992675781
"9677",8bde2731-8092-4c67-8e74-4d55ddcc99f6,StMaarten,185.529998779297,90.5800018310547,17.5699996948242,29980.279296875,Single-family residential,0,5.84000015258789,"1706",,,,Philipsburg,Good,161.589996337891
"9678",0a141a98-271e-4ab2-a79e-ce8869547500,StMaarten,43.4700012207031,0,0,0,Single-family residential,10.960000038147,2.61999988555908,,,,,Upper Princes Quarter,Good,0
"9679",66df2f77-adfa-4b1a-8daf-d84b6569c7d4,StMaarten,226,113.190002441406,21.9599990844727,34688.44921875,Single-family residential,16.8700008392334,2.73000001907349,"1579.73",,,,Cole Bay,Good,153.490005493164
"9680",deaa517b-5440-45b9-8822-794d5770f245,StMaarten,262.119995117188,92.5599975585938,17.9599990844727,30436.869140625,Single-family residential,9.78999996185303,6.09000015258789,"1695",,,,Cole Bay,Good,116.120002746582
"9681",9e3ce759-6f79-4e43-bb83-f982cadc0ad2,StMaarten,177.360000610352,92.1800003051758,17.8799991607666,29721.849609375,Single-family residential,0,3.05999994277954,"1662",,,,Philipsburg,Good,167.580001831055
"9682",67c976b1-153c-47f6-a54c-ce19d4e5b16b,StMaarten,78.9700012207031,39.3600006103516,7.6399998664856,12624.509765625,Single-family residential,16.6900005340576,,"1651.59",,,,Little Bay Area,Good,159.860000610352
"9683",1d8f1279-ef9d-4186-acf8-c7035a9a954c,StMaarten,153.25,75.25,14.6000003814697,23963.560546875,Single-family residential,18.3899993896484,19.4400005340576,"1641.44",,,,Upper Princes Quarter,Good,156.369995117188
"9684",eef0d87d-8e6d-4ae3-9aa6-6d142100cb21,StMaarten,138.029998779297,60.810001373291,11.8000001907349,19651.529296875,Single-family residential,17.6700000762939,25.0699996948242,"1665.84",,,,Upper Princes Quarter,Good,142.369995117188
"9685",96f9de51-5f43-4435-9dbc-e03ab6cbc6f3,StMaarten,299.739990234375,139.669998168945,27.1000003814697,36531.94921875,Single-family residential,21.4500007629395,9.60999965667725,"1348.26",,,,Cul-de-Sac,Good,121.879997253418
"9686",b3cb8cdd-e908-4086-a52b-b9ba4ffc07f5,StMaarten,109.220001220703,52.6800003051758,10.2200002670288,17506.83984375,Single-family residential,0,7.48000001907349,"1713",,,,Cole Bay,Good,160.300003051758
"9687",b83cef6e-1986-4ae6-8583-8690a7965065,StMaarten,279.559997558594,79,15.3299999237061,22984.0703125,Multi-family residential,28.4500007629395,13.0500001907349,"1499.64",,,,Upper Princes Quarter,Good,82.2099990844727
"9688",553da14a-5448-4c7e-8ee5-ad57c6cebafc,StMaarten,107.370002746582,28.9200000762939,5.6100001335144,8484.33984375,Single-family residential,11.8400001525879,3.84999990463257,"1512",,,,Cole Bay,Good,79.0199966430664
"9689",ec208a04-1ad2-4457-b63b-d87b63a3c8e3,StMaarten,73.0599975585938,29.1800003051758,5.65999984741211,9842.9296875,Single-family residential,9.9399995803833,2.77999997138977,"1739",,,,Philipsburg,Good,134.729995727539
"9690",51cb6115-00ab-4047-ad85-485786803f3b,StMaarten,60.5,31.6700000762939,6.1399998664856,9571.6796875,Single-family residential,12.2399997711182,6.73000001907349,"1558",,,,Cul-de-Sac,Good,158.210006713867
"9691",981fb221-f344-4463-8b93-5a7c30a16d71,StMaarten,258.369995117188,111.519996643066,21.6299991607666,36908.96875,Single-family residential,0,2.8199999332428,"1706",,,,Lower Princes Quarter,Medium,142.850006103516
"9692",61765f68-412a-4fb3-92ad-4ec7706c92eb,StMaarten,169.130004882812,104.75,20.3400001525879,32628.369140625,Single-family residential,12.9200000762939,8.25,"1604.06",,,,Upper Princes Quarter,Good,192.919998168945
"9693",90019ac3-1c90-494b-b8ba-0621ceceb9cc,StMaarten,22.4699993133545,7.92000007629395,1.53999996185303,2551.38989257812,Single-family residential,9.07999992370605,,"1662",,,,Little Bay Area,Good,113.540000915527
"9694",14e70471-0adb-450a-aa4f-8c2024b838d0,StMaarten,8.75,2.28999996185303,0.439999997615814,739.090026855469,Single-family residential,0,,"1662",,,,Cul-de-Sac,Good,84.4899978637695
"9695",520ab99b-29da-4649-9e40-aaae4c7e02b7,StMaarten,329.369995117188,187.800003051758,36.4300003051758,56914.55859375,Single-family residential,17.9500007629395,3.53999996185303,"1562.18",,,,Cole Bay,Good,172.800003051758
"9696",3ad1e9de-16e4-4d3e-a82a-bc38185ceffe,StMaarten,72.7300033569336,40.0499992370605,7.76999998092651,13168.5498046875,Single-family residential,0,5.44000005722046,"1695",,,,Cole Bay,Good,181.059997558594
"9697",08140542-a8b8-4566-82d0-8a73b071897c,StMaarten,52.0999984741211,20.5300006866455,3.98000001907349,6022.83984375,Single-family residential,10.6199998855591,,"1512",,,,Cole Bay,Good,115.589996337891
"9698",26249568-dbf0-4d1d-9a6a-616af04b6385,StMaarten,134.770004272461,68.75,13.3400001525879,20567.859375,Single-family residential,21.3400001525879,4.36999988555908,"1542.16",,,,Upper Princes Quarter,Good,152.619995117188
"9699",ed71ca97-b99c-4d59-b5b6-988ea38437f3,StMaarten,66.5299987792969,35.6599998474121,6.92000007629395,12098.5,Single-family residential,0,2.83999991416931,"1749",,,,Philipsburg,Good,181.850006103516
"9700",2ba6e63e-9a45-42ad-911d-6795d3bcce0c,StMaarten,333.869995117188,221.610000610352,42.9900016784668,73345.40625,Single-family residential,0,3.25,"1706",,,,Lower Princes Quarter,Good,219.679992675781
"9701",78ea325c-1064-4fa6-a493-ad4002489931,StMaarten,46.2700004577637,25.2299995422363,4.8899998664856,8089.72021484375,Single-family residential,15.6700000762939,2.53999996185303,"1653",,,,Upper Princes Quarter,Good,174.839996337891
"9702",71b09522-cccd-4451-9e89-3afc14941607,StMaarten,233.940002441406,78,15.1499996185303,24115.939453125,Single-family residential,25.0200004577637,2.20000004768372,"1592.02",,,,Cole Bay,Good,103.089996337891
"9703",25336c2f-b55f-46d7-9c70-89c2968c571a,StMaarten,84.4700012207031,39.0499992370605,7.57999992370605,12589.8095703125,Single-family residential,0,3.69000005722046,"1662",,,,Little Bay Area,Good,149.039993286133
"9704",b987d1b5-516e-4fd0-b9f7-93a5992d97c3,StMaarten,282.720001220703,126.379997253418,24.5200004577637,38075.3515625,Single-family residential,16.3099994659424,3.07999992370605,"1553",,,,Cole Bay,Good,134.669998168945
"9705",ac0ee35a-cc90-4f87-aad8-68d1393bcfbe,StMaarten,216.389999389648,124.809997558594,24.2099990844727,41219.671875,Single-family residential,25.5200004577637,4.19999980926514,"1702.33",,,,Philipsburg,Good,190.479995727539
"9706",c6bdab63-49d5-458f-90be-f003e23abe13,StMaarten,71.0899963378906,32.689998626709,6.34000015258789,10862.400390625,Single-family residential,8.39999961853027,3.76999998092651,"1713",,,,Cole Bay,Good,152.800003051758
"9707",d126953e-16e8-4297-a751-c988b3b3addc,StMaarten,238.190002441406,116.319999694824,22.5699996948242,36212.1484375,Single-family residential,15.6800003051758,3.75999999046326,"1604.67",,,,Little Bay Area,Good,152.029998779297
"9708",e6410122-75c4-4f19-9fcc-b488a0ab027f,StMaarten,66.0599975585938,33.2799987792969,6.46000003814697,10729.1796875,Single-family residential,0,3.36999988555908,"1662",,,,Little Bay Area,Good,162.410003662109
"9709",7f93b9f7-dc37-4d8d-84ed-69f18cccd276,StMaarten,528.400024414062,388.559997558594,75.379997253418,124192.390625,Commercial,12.039999961853,6.55999994277954,"1647.53",,,,Philipsburg,Good,235.029998779297
"9710",972a269c-56d9-4df8-8352-199cc878ee3d,StMaarten,258.299987792969,133.25,25.8500003814697,44023.26171875,Public health facilities,15.1999998092651,5.98999977111816,"1703",,,,Cole Bay,Good,170.429992675781
"9711",1a5bda91-0be4-49f9-95cf-c5286941030b,StMaarten,119.930000305176,39.5499992370605,7.67000007629395,11186.599609375,Single-family residential,16.9200000762939,12.6199998855591,"1458",,,,Cul-de-Sac,Good,93.2699966430664
"9712",d7e883f9-d008-46d6-8976-a4dbf75cba5b,StMaarten,202.570007324219,91.0199966430664,17.6599998474121,29585.009765625,Single-family residential,13.3400001525879,4.40999984741211,"1675.4",,,,Simpson Bay,Good,146.050003051758
"9713",7cedccf6-205c-487a-8c7d-d1e98ea34209,StMaarten,200.350006103516,84.9800033569336,16.4899997711182,24292.880859375,Single-family residential,21.0400009155273,4.09999990463257,"1473.55",,,,Cul-de-Sac,Good,121.25
"9714",bc74ebfb-8ae6-4fb3-b181-4a5897204ff8,StMaarten,208.179992675781,105.400001525879,20.4500007629395,30364.439453125,Single-family residential,21.2800006866455,,"1484.94",,,,Cole Bay,Good,145.860000610352
"9715",cc9ebeed-38ac-49ec-a98a-ee3a375e3c6b,StMaarten,401.160003662109,220.210006713867,42.7200012207031,67001.2734375,Single-family residential,11.9799995422363,6.32000017166138,"1568.37",,,,Cul-de-Sac,Good,167.020004272461
"9716",bc3ca974-eeac-4610-a184-f17c63983bca,StMaarten,75.879997253418,6.30999994277954,1.23000001907349,2090.17993164062,Single-family residential,9.89999961853027,7.80000019073486,"1706",,,,Lower Princes Quarter,Good,27.5499992370605
"9717",85a50b22-3f80-44d7-9c73-b65b8df25fbe,StMaarten,49.1599998474121,23.7399997711182,4.6100001335144,7655.2900390625,Single-family residential,0,2.14000010490417,"1662",,,,Cul-de-Sac,Good,155.720001220703
"9718",806ed7c8-b752-40ea-baa6-560ba8f82ed4,StMaarten,11.0699996948242,0,0,0,Single-family residential,0,,,,,,Lower Princes Quarter,Good,0
"9719",370154d3-8be9-4060-83df-f77bc8d30a0b,StMaarten,33.9199981689453,5.1399998664856,1,1482.02001953125,Single-family residential,14.9499998092651,2.32999992370605,"1487",,,,Cul-de-Sac,Good,43.7000007629395
"9720",ae58a081-3ee4-4cdd-a771-d51e095616c7,StMaarten,237.679992675781,85.2099990844727,16.5200004577637,26486.240234375,Single-family residential,20.25,4.59999990463257,"1603.76",,,,Lower Princes Quarter,Good,111.440002441406
"9721",0cf45089-b203-40de-891d-9f02193344ae,StMaarten,38.189998626709,9.97999954223633,1.94000005722046,3302.30004882812,Single-family residential,9.47000026702881,10.3500003814697,"1706",,,,Upper Princes Quarter,Good,86.4800033569336
"9722",188b40d5-4b08-4302-b02c-5f9f1f1683e8,StMaarten,146.889999389648,56.1699981689453,10.8999996185303,17608.51953125,Single-family residential,13.1899995803833,6.44999980926514,"1615.86",,,,Cul-de-Sac,Good,119.879997253418
"9723",d6041c0f-8416-4ef3-b729-108bf986dea2,StMaarten,23.6599998474121,1.94000005722046,0.379999995231628,581.25,Single-family residential,26.0799999237061,9.07999992370605,"1539.45",,,,Upper Princes Quarter,Good,24.5699996948242
"9724",806dbf69-4b17-4ea3-9c94-70d046cca101,StMaarten,21.9099998474121,0,0,0,Single-family residential,31.9400005340576,5.42000007629395,,,,,Simpson Bay,Good,0
"9725",1cfca6db-a98b-4c25-8b0e-e49305f5c5ab,StMaarten,45.4300003051758,8.42000007629395,1.62999999523163,1978.5400390625,Single-family residential,38.5800018310547,2.64000010490417,"1211.14",,,,Simpson Bay,Good,43.560001373291
"9726",9909e0b8-f0f3-46c8-9d9e-d5b5b3b1e573,StMaarten,238.910003662109,124.459999084473,24.1700000762939,37042.6796875,Single-family residential,10.460000038147,2.64000010490417,"1532.66",,,,Cole Bay,Good,155.050003051758
"9727",1ec21bed-ec65-4cec-87c1-f56f7e82031b,StMaarten,156.119995117188,85.9199981689453,16.6700000762939,28435.9609375,Single-family residential,0,2.92000007629395,"1706",,,,Lower Princes Quarter,Good,182.139999389648
"9728",712346fe-fe01-47d6-bafe-6516d1f2b83e,StMaarten,243.809997558594,63.4000015258789,12.3000001907349,19456.490234375,Multi-family residential,14.5100002288818,4.07000017166138,"1582",,,,Upper Princes Quarter,Good,79.8000030517578
"9729",0c086e68-4238-445e-954d-efb3b071843d,StMaarten,19.2199993133545,0,0,0,Single-family residential,25.5100002288818,2.17000007629395,,,,,Simpson Bay,Good,0
"9730",654fa85f-c02a-4312-9c8a-7e50db4ecb2e,StMaarten,89.9400024414062,47.810001373291,9.27999973297119,15851.83984375,Single-family residential,0,5.94000005722046,"1709",,,,Simpson Bay,Good,176.240005493164
"9731",6768a892-90d1-4cd8-82a2-d07f758ac3f1,StMaarten,206.380004882812,104.449996948242,20.2600002288818,31862.16015625,Single-family residential,11.2399997711182,5.65000009536743,"1572.35",,,,Cul-de-Sac,Good,154.380004882812
"9732",1f001f26-39e2-4653-b845-50910a24c71a,StMaarten,218.350006103516,117.400001525879,22.7700004577637,37852.03125,Single-family residential,0,14.0799999237061,"1662",,,,Cul-de-Sac,Good,173.360000610352
"9733",95f9a7bb-de5a-4d9d-a336-a492094d06f7,StMaarten,304.890014648438,111.309997558594,21.5900001525879,36839.12890625,Single-family residential,0,7.57999992370605,"1706",,,,Lower Princes Quarter,Good,120.830001831055
"9734",8d6a42bf-6c6b-446f-a3d5-900adde89f45,StMaarten,440.989990234375,219.100006103516,42.5499992370605,62798.55859375,Public health facilities,21.6299991607666,5.48999977111816,"1475.95",,,,Little Bay Area,Good,142.399993896484
"9735",8feadfb2-58cd-4d9f-b19d-02cff4114231,StMaarten,37.5499992370605,9.92000007629395,1.92999994754791,3078.580078125,Single-family residential,16.9300003051758,,"1599.25",,,,Lower Princes Quarter,Good,81.9899978637695
"9736",82384498-be23-4515-940f-f24499295300,StMaarten,763.539978027344,359.100006103516,69.6699981689453,117927.9765625,Single-family residential,24.4500007629395,4.78000020980835,"1692.78",,,,Cole Bay,Good,154.449996948242
"9737",434e0bb8-0f39-4d68-b6a5-b5d3b693c5b0,StMaarten,53.0800018310547,24.3700008392334,4.73000001907349,8066.5,Single-family residential,0,7.25,"1706",,,,Lower Princes Quarter,Good,151.960006713867
"9738",100ed990-9516-402b-baec-70b416dbe7f4,StMaarten,197.529998779297,73.6399993896484,14.289999961853,23682.109375,Single-family residential,14,6.73000001907349,"1657.74",,,,Cul-de-Sac,Good,119.889999389648
"9739",177eca64-8fb2-43c3-88c0-4dd0ce08bffd,StMaarten,229.529998779297,122.699996948242,23.7800006866455,37169.640625,Single-family residential,12.5600004196167,5.55000019073486,"1563.13",,,,Cul-de-Sac,Good,161.940002441406
"9740",384e7c70-3335-498e-a93c-bdbf4d90e427,StMaarten,193.729995727539,72.1100006103516,13.9899997711182,23250.80078125,Single-family residential,9.35000038146973,3.78999996185303,"1662",,,,Cul-de-Sac,Good,120.019996643066
"9741",b3fc1d5d-1ae4-4749-987c-280e5a1afa44,StMaarten,601.289978027344,291.589996337891,56.5699996948242,96505.03125,Industrial,0,6.01000022888184,"1706",,,,Upper Princes Quarter,Good,160.5
"9742",4e36ca0e-6257-4f6b-80dd-24fe257256f0,StMaarten,167.190002441406,86.6800003051758,16.8199996948242,20324.599609375,Single-family residential,31.3600006103516,7.65000009536743,"1208.7",,,,Cul-de-Sac,Good,121.569999694824
"9743",2d304c33-d572-41cf-9a9c-a9e1d99b7aff,StMaarten,58.3699989318848,29.8199996948242,5.78999996185303,9869.8203125,Single-family residential,9.4399995803833,8.85999965667725,"1706",,,,Lower Princes Quarter,Good,169.100006103516
"9744",5cb5d548-8ef8-49ed-9d5f-dda35520d6b3,StMaarten,743.489990234375,253.559997558594,49.1399993896484,81127.2421875,Single-family residential,13.789999961853,7.8600001335144,"1650.89",,,,Upper Princes Quarter,Good,109.120002746582
"9745",a35165fd-7f16-4972-a059-19c62a5f7875,StMaarten,84.8499984741211,37.1800003051758,7.21000003814697,10643.259765625,Single-family residential,18.4599990844727,3.46000003814697,"1475.67",,,,Cul-de-Sac,Good,125.440002441406
"9746",65e02d61-4ba6-44af-9b19-d95a44137411,StMaarten,80.9499969482422,12.25,2.38000011444092,4052.830078125,Single-family residential,0,9.75,"1706",,,,Lower Princes Quarter,Good,50.0699996948242
"9747",e4d1de02-285f-416e-a5d9-1c1b85240e1a,StMaarten,119.610000610352,27.3700008392334,5.30999994277954,8823.4697265625,Single-family residential,0,4.34000015258789,"1662",,,,Cul-de-Sac,Good,73.7699966430664
"9748",48e81aeb-87f2-42ad-bd67-41e5d26cbf5f,StMaarten,42.25,19.7199993133545,3.82999992370605,4700.7099609375,Single-family residential,31.0400009155273,,"1228.7",,,,Lower Princes Quarter,Good,111.269996643066
"9749",b8454751-24a7-43b6-a45e-c56b7ed9c447,StMaarten,64.1999969482422,17.7299995422363,3.44000005722046,5868.7900390625,Single-family residential,0,4.38000011444092,"1706",,,,Lower Princes Quarter,Good,91.4199981689453
"9750",044518f8-2d8f-4eba-8e33-68549f3d5970,StMaarten,68.75,23.5100002288818,4.55999994277954,6954.740234375,Single-family residential,16.2900009155273,2.95000004768372,"1525",,,,Upper Princes Quarter,Good,101.160003662109
"9751",89d06f23-d930-4967-8891-26a281b34be0,StMaarten,416.489990234375,227.5,44.1399993896484,73322.390625,Single-family residential,26.25,6.5,"1661.3",,,,Upper Princes Quarter,Good,176.050003051758
"9752",c95019a0-a49b-4a53-8dd3-33b6b44848e8,StMaarten,304.260009765625,142.720001220703,27.6900005340576,41254.171875,Schools,15.1499996185303,5.51000022888184,"1490",,,,Lower Princes Quarter,Good,135.589996337891
