OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi
"125",e5b79930-ad30-4c66-b8f5-56770847ffd3,StLucia,40.7599983215332,14.3999996185303,2.78999996185303,3761.8798828125,Single-family residential,28.75,,"1347.0",,2023-01-03T13:15:51.000,,Soufriere
"126",82a019c4-4c70-4b5a-be74-dc480879a107,StLucia,141.899993896484,84.3600006103516,16.3700008392334,25379.990234375,Single-family residential,20.0400009155273,3.42,"1550.87",,2023-01-03T13:15:51.000,,Soufriere
"127",aeee2e41-e5d7-46b9-b552-05c2208b5d0a,StLucia,35.6800003051758,8.86999988555908,1.72000002861023,2630.82006835938,Single-family residential,26.1499996185303,,"1528.4",,2023-01-03T13:15:51.000,,Soufriere
"128",90188744-17a3-4f72-8c65-fe9bfad48e19,StLucia,49.4199981689453,19.8700008392334,3.85999989509583,5193.47998046875,Single-family residential,24.8400001525879,2.15,"1347.0",,2023-01-03T13:15:51.000,,Soufriere
"129",4b3205a7-6a52-451e-977b-b68ecea7e005,StLucia,31.75,16.1100006103516,3.13000011444092,4694.52001953125,Single-family residential,30.8799991607666,21.69,"1502.0",,2023-01-03T13:15:51.000,,Soufriere
"130",5d385638-0222-4a46-9404-6d07e90e840c,StLucia,36.6500015258789,3.09999990463257,0.600000023841858,809.25,Single-family residential,23.6200008392334,,"1347.0",,2023-01-03T13:15:51.000,,Soufriere
"131",3c16f7db-b953-4c64-a082-1fcb05fa3766,StLucia,77.4700012207031,27.7000007629395,5.36999988555908,8206.9501953125,Single-family residential,19.8600006103516,2.97,"1527.27",,2023-01-03T13:15:51.000,,Soufriere
"132",34a11554-cf74-41b1-b3c6-279138f47a69,StLucia,30.5599994659424,12.1999998092651,2.36999988555908,3188.0400390625,Single-family residential,20.8199996948242,2.31,"1347.0",,2023-01-03T13:15:51.000,,Soufriere
"133",7ed02697-7499-4c37-8fff-8e496065ca4a,StLucia,116.669998168945,58.5499992370605,11.3599996566772,18368.189453125,Single-family residential,23.0799999237061,2.97,"1617.0",,2023-01-03T13:15:51.000,,Soufriere
"134",4b98d8b7-85a4-4f43-811e-8d5f72973f90,StLucia,47.1699981689453,21.7800006866455,4.21999979019165,6262.97998046875,Single-family residential,24.8299999237061,19.2,"1483.54",,2023-01-03T13:15:51.000,,Soufriere
"135",a408f002-097f-4d40-9c18-eb58ad77aa79,StLucia,160.869995117188,101.730003356934,19.7299995422363,26582.69921875,Single-family residential,23.0400009155273,4.59,"1347.0",,2023-01-03T13:15:51.000,,Soufriere
"136",7cf6403d-258b-49ba-89ef-96b27a5d69ed,StLucia,52.4300003051758,14.6099996566772,2.82999992370605,4457.77001953125,Single-family residential,19.7299995422363,19.04,"1573.0",,2023-01-03T13:15:51.000,,Soufriere
"137",3cff01c4-0929-4200-b646-f33eeb3392c4,StLucia,117.050003051758,67.25,13.0500001907349,19904.720703125,Single-family residential,24.0599994659424,5.9,"1525.76",,2023-01-03T13:15:51.000,,Soufriere
"138",3dbb86e7-3212-44b4-a0f4-8af2bd74d7cd,StLucia,25.9599990844727,10.0299997329712,1.95000004768372,2807.6298828125,Single-family residential,20.25,2.19,"1443.0",,2023-01-03T13:15:51.000,,Soufriere
"139",ff201256-88af-4ff8-951b-6a87d567d762,StLucia,132.789993286133,73.6900024414063,14.3000001907349,21283.619140625,Single-family residential,21.2999992370605,2.76,"1488.72",,2023-01-03T13:15:51.000,,Soufriere
"140",99688861-779f-4973-b040-825bb44f4323,StLucia,41.6100006103516,20.1100006103516,3.90000009536743,5329.43994140625,Single-family residential,21.0200004577637,,"1366.0",,2023-01-03T13:15:51.000,,Soufriere
"141",ec2c78a8-8760-4fda-8927-2cea8f7b3307,StLucia,108.379997253418,44.8400001525879,8.69999980926514,12836.66015625,Single-family residential,21.0100002288818,10.86,"1475.55",,2023-01-03T13:15:51.000,,Soufriere
"142",12b83c47-49f4-4443-9216-48d3516573ed,StLucia,68.1399993896484,32.7099990844727,6.34999990463257,10054.2099609375,Single-family residential,21.8999996185303,9.78,"1584.38",,2023-01-03T13:15:51.000,,Soufriere
"143",7922396d-7f54-4427-b2cf-310d48d9b699,StLucia,41.4900016784668,15.1800003051758,2.94000005722046,4443.22021484375,Single-family residential,22.8700008392334,16.06,"1509.0",,2023-01-03T13:15:51.000,,Soufriere
"144",7a28d507-f5da-44b2-b492-b2e901ac5b34,StLucia,14.210000038147,5.59000015258789,1.08000004291534,1489.68994140625,Single-family residential,20.9599990844727,,"1373.0",,2023-01-03T13:15:51.000,,Soufriere
"145",004ee336-1a67-4121-9995-4d0922a2829f,StLucia,18.8199996948242,7.92999982833862,1.53999996185303,2452.97998046875,Single-family residential,21.5300006866455,8.77,"1595.0",,2023-01-03T13:15:51.000,,Soufriere
"146",f384a703-d307-4316-8d04-a62e6f2fe784,StLucia,40.939998626709,18.1700000762939,3.51999998092651,5622,Single-family residential,28.3199996948242,7.21,"1595.0",,2023-01-03T13:15:51.000,,Soufriere
"147",3919ec4b-0a5f-4504-b8ba-15bd01ff7006,StLucia,54.1800003051758,20.7999992370605,4.03000020980835,6468.27001953125,Single-family residential,22.3199996948242,2.41,"1603.18",,2023-01-03T13:15:51.000,,Soufriere
"148",83f79ed7-1a3f-47e6-ba5f-2f183253ca6b,StLucia,32.2400016784668,9.4399995803833,1.83000004291534,2846.1298828125,Single-family residential,23.2399997711182,,"1553.97",,2023-01-03T13:15:51.000,,Soufriere
"149",8a012887-3e37-404d-a25a-f3451fb1b6f5,StLucia,20.0400009155273,0,0,0,Single-family residential,22.9500007629395,12.45,,,2023-01-03T13:15:51.000,,Soufriere
"150",ef8b3018-eebf-43a8-a2ca-c530586a2269,StLucia,43.4900016784668,19.6299991607666,3.80999994277954,6148.990234375,Single-family residential,23.6299991607666,10.27,"1615.0",,2023-01-03T13:15:51.000,,Soufriere
"151",d4d9d8b7-20b6-4aea-801e-0def302c92f7,StLucia,39.3499984741211,20.8400001525879,4.03999996185303,5632.93994140625,Single-family residential,22.1299991607666,5.57,"1393.17",,2023-01-03T13:15:51.000,,Soufriere
"152",a6ab0510-6072-4f57-9161-27cecffc92be,StLucia,66.6900024414063,38.2900009155273,7.42999982833862,10607.7197265625,Single-family residential,24.1299991607666,3.65,"1428.0",,2023-01-03T13:15:51.000,,Soufriere
"153",55a8b569-bcfc-4db1-9822-464d1b04f26d,StLucia,40.1199989318848,21.0100002288818,4.07999992370605,6144.89990234375,Single-family residential,28.5300006866455,12.22,"1507.25",,2023-01-03T13:15:51.000,,Soufriere
"154",3a2ddbb6-a9b1-49e9-baef-10ff670f8fff,StLucia,40.1800003051758,19.7399997711182,3.82999992370605,6116.759765625,Single-family residential,25,17.11,"1597.51",,2023-01-03T13:15:51.000,,Soufriere
"155",2f473f39-b27c-4c9f-9d6c-b0b276ebdcfa,StLucia,159.639999389648,75.2300033569336,14.5900001525879,20839.76953125,Single-family residential,23.5,4.03,"1428.0",,2023-01-03T13:15:51.000,,Soufriere
"156",ef54186a-4e36-4b27-8dff-e61adb19a1ce,StLucia,48.7999992370605,17.5100002288818,3.40000009536743,5320.2998046875,Single-family residential,27.4099998474121,17.93,"1566.0",,2023-01-03T13:15:51.000,,Soufriere
"157",3068e086-fa86-4321-ad64-06b5c6679106,StLucia,67.9599990844727,19.3600006103516,3.75999999046326,5537.8798828125,Single-family residential,23.2399997711182,3.75,"1473.31",,2023-01-03T13:15:51.000,,Soufriere
"158",890a426a-a11b-4418-b714-621bad0b8684,StLucia,88.6399993896484,51.4000015258789,9.94999980926514,14413.990234375,Single-family residential,22.9899997711182,4.51,"1448.48",,2023-01-03T13:15:51.000,,Soufriere
"159",1b4e8e9c-fc8a-45ad-a2bd-6908fdde4053,StLucia,108.800003051758,51.5099983215332,10,14327.0498046875,Single-family residential,25.4200000762939,4.96,"1432.38",,2023-01-03T13:15:51.000,,Soufriere
"160",bad7dc8d-10c6-4e3b-9de1-4f72bbffc286,StLucia,20.2700004577637,5.82000017166138,1.12999999523163,1756.32995605469,Single-family residential,37.189998626709,19.8,"1556.0",,2023-01-03T13:15:51.000,,Soufriere
"161",406a0542-b1a9-42f7-a9dc-99b5d664fd1d,StLucia,73.7300033569336,42.8300018310547,8.3100004196167,13593.509765625,Single-family residential,19.9699993133545,19.71,"1636.0",,2023-01-03T13:15:51.000,,Soufriere
"162",9d045780-629b-492c-940d-7eaf0a615b6e,StLucia,111.160003662109,57.7000007629395,11.1899995803833,17853.880859375,Single-family residential,24.6800003051758,2.8,"1594.86",,2023-01-03T13:15:51.000,,Soufriere
"163",c52aa423-0009-4d87-ace3-a5cf52310697,StLucia,67.5699996948242,34.1800003051758,6.63000011444092,10575.51953125,Single-family residential,20.4500007629395,4.29,"1595.0",,2023-01-03T13:15:51.000,,Soufriere
"164",0c547497-6307-4dd8-a13e-3ff4b79b6fcf,StLucia,157.75,84.7900009155273,16.4500007629395,26566.009765625,Single-family residential,26.2800006866455,8.44,"1615.0",,2023-01-03T13:15:51.000,,Soufriere
"165",a9a7062c-53e9-481b-8458-ee9d2e9e49d7,StLucia,144.630004882813,87.5899963378906,16.9899997711182,26610.140625,Single-family residential,22.3500003814697,4.49,"1566.0",,2023-01-03T13:15:51.000,,Soufriere
"166",ee0dd253-98f1-4e13-8944-3dd2e0bf3a5e,StLucia,24.0900001525879,11.1300001144409,2.16000008583069,2941.34008789063,Single-family residential,20.2399997711182,14.3,"1362.2",,2023-01-03T13:15:51.000,,Soufriere
"167",4fa40d2a-fff5-45cb-a692-f5cf7e073d8c,StLucia,17.1299991607666,4.42000007629395,0.860000014305115,1225.4599609375,Single-family residential,29.2999992370605,5.71,"1428.0",,2023-01-03T13:15:51.000,,Soufriere
"168",bcbb46d5-9d87-4584-adbd-1b66fafcc208,StLucia,281.910003662109,188.619995117188,36.5900001525879,55449.23046875,Single-family residential,25.1499996185303,,"1515.3",,2023-01-03T13:15:51.000,,Soufriere
"169",c757beec-1e6d-4864-926f-784e001a371d,StLucia,58.7999992370605,29.3999996185303,5.71000003814697,8580.5,Single-family residential,21.9099998474121,6.77,"1503.08",,2023-01-03T13:15:51.000,,Soufriere
"170",28cdc250-962c-462a-9204-fc865d8fdb27,StLucia,38.2099990844727,4.38000011444092,0.850000023841858,1355.52001953125,Single-family residential,25.4400005340576,11.69,"1595.0",,2023-01-03T13:15:51.000,,Soufriere
"171",a4d0aff1-7e20-4c39-990c-d651029940b4,StLucia,17.25,6.55999994277954,1.26999998092651,1868.14001464844,Single-family residential,26.8999996185303,5.95,"1468.33",,2023-01-03T13:15:51.000,,Soufriere
"172",3b11d716-6e67-4dc9-a92f-57cd951f5fc5,StLucia,130.369995117188,57.0299987792969,11.0699996948242,16647.630859375,Single-family residential,23.1499996185303,7.35,"1503.23",,2023-01-03T13:15:51.000,,Soufriere
"173",7d260616-e269-4893-8e94-ca074b7ec482,StLucia,81.7399978637695,46.8300018310547,9.07999992370605,14672.26953125,Single-family residential,25.3299999237061,8.84,"1615.0",,2023-01-03T13:15:51.000,,Soufriere
"174",e0f2023c-fffa-4393-888d-52333d6279fa,StLucia,75.4499969482422,28.0400009155273,5.44000005722046,7801.6201171875,Single-family residential,31.5300006866455,6.88,"1434.05",,2023-01-03T13:15:51.000,,Soufriere
"175",f0b0e18d-081c-41f1-a6bc-a1f7b388f5a3,StLucia,141.580001831055,81.0999984741211,15.75,24782.759765625,Single-family residential,20.6200008392334,9.51,"1573.53",,2023-01-03T13:15:51.000,,Soufriere
"176",e3a11eac-b59c-4e79-95d5-11f1dec74505,StLucia,112.550003051758,65.6500015258789,12.7399997711182,20319.650390625,Single-family residential,22.7800006866455,3.41,"1595.4",,2023-01-03T13:15:51.000,,Soufriere
"177",570f0ed1-cdbe-4a9a-ac60-98808e17ccf4,StLucia,20.9799995422363,9,1.75,2366.07006835938,Single-family residential,22.5300006866455,10.47,"1355.0",,2023-01-03T13:15:51.000,,Soufriere
"178",e84ad689-857c-4dc0-8b14-ae21fe69aaaa,StLucia,83.6500015258789,44.8800010681152,8.71000003814697,13465.669921875,Single-family residential,25.8099994659424,11.87,"1546.6",,2023-01-03T13:15:51.000,,Soufriere
"179",fa35d2f7-d287-49db-81c9-725363fa5695,StLucia,94.2399978637695,26.2700004577637,5.09999990463257,8125.02001953125,Single-family residential,23.5300006866455,10.75,"1594.42",,2023-01-03T13:15:51.000,,Soufriere
"180",67c41f99-a09c-4c4e-913f-f63c8463b10e,StLucia,23.2900009155273,9.25,1.78999996185303,2679.56005859375,Single-family residential,23.6700000762939,5.22,"1493.62",,2023-01-03T13:15:51.000,,Soufriere
"181",1af678ce-39f3-428f-90a9-d2fdbca0fb1e,StLucia,70.6500015258789,33.8600006103516,6.57000017166138,10287.349609375,Single-family residential,29,6.02,"1566.0",,2023-01-03T13:15:51.000,,Soufriere
"182",371c4dda-1821-4068-b2cd-2bfb53de8b4e,StLucia,16.7800006866455,7.03999996185303,1.36000001430511,2057.63989257813,Single-family residential,22.6499996185303,7.43,"1507.55",,2023-01-03T13:15:51.000,,Soufriere
"183",2d6d7a7e-9360-4bec-99d0-8344dea58552,StLucia,108.639999389648,60.6399993896484,11.7600002288818,18806.779296875,Single-family residential,25.1200008392334,16.59,"1598.68",,2023-01-03T13:15:51.000,,Soufriere
"184",0efe3dd8-9f6a-4a48-a064-00d04aa07e26,StLucia,31.9300003051758,8.93000030517578,1.73000001907349,2572.23999023438,Single-family residential,27.0100002288818,6.78,"1485.43",,2023-01-03T13:15:51.000,,Soufriere
"185",0c9bf4a2-5f0f-443f-9d56-c8b53c3db733,StLucia,72.25,34.0099983215332,6.59999990463257,10333.6298828125,Single-family residential,24.2700004577637,4.45,"1566.0",,2023-01-03T13:15:51.000,,Soufriere
"186",99f1a743-abe7-4b52-be87-3b83d9d832ce,StLucia,239.729995727539,178.220001220703,34.5699996948242,55604.23046875,Single-family residential,23.2299995422363,,"1608.26",,2023-01-03T13:15:51.000,,Soufriere
"187",3a0fd172-847a-4ea8-9ff2-a3375088d4c4,StLucia,34.1300010681152,7.09000015258789,1.37999999523163,2033.06994628906,Single-family residential,20.3299999237061,21.25,"1478.01",,2023-01-03T13:15:51.000,,Soufriere
"188",c8329616-741d-4e42-a214-8446950561c3,StLucia,87.3899993896484,52.2299995422363,10.1300001144409,16119.48046875,Single-family residential,20.2199993133545,4.74,"1590.73",,2023-01-03T13:15:51.000,,Soufriere
"189",d06882ee-467a-425b-9ffd-b9dafe50e3e9,StLucia,54.8800010681152,18.7199993133545,3.63000011444092,5685.81005859375,Single-family residential,22.4799995422363,14.39,"1566.0",,2023-01-03T13:15:51.000,,Soufriere
"190",6a1ab9fb-c845-4cf9-9fc5-7100d693cebe,StLucia,134.610000610352,73.4300003051758,14.25,22596.01953125,Single-family residential,24.6800003051758,5.79,"1586.14",,2023-01-03T13:15:51.000,,Soufriere
"191",9fb54074-fba6-4b0f-bf02-e5e1168177fe,StLucia,84.1100006103516,46.4000015258789,9,14356.26953125,Single-family residential,23.4200000762939,4.67,"1595.0",,2023-01-03T13:15:51.000,,Soufriere
"192",aa85510e-bd93-4049-b6c1-c61c901134b2,StLucia,31.7900009155273,10.6300001144409,2.05999994277954,2954.55004882813,Single-family residential,33.3300018310547,6.58,"1431.43",,2023-01-03T13:15:51.000,,Soufriere
"193",08412490-3c19-44bf-b714-ebbc6a1df869,StLucia,20.1200008392334,8.94999980926514,1.74000000953674,2802.65991210938,Single-family residential,24.3199996948242,5.64,"1615.0",,2023-01-03T13:15:51.000,,Soufriere
"194",5b710dd1-ac55-43f2-8c4c-de23445ec34f,StLucia,67.0500030517578,32.5499992370605,6.32000017166138,10073.33984375,Single-family residential,23.0499992370605,7.64,"1595.0",,2023-01-03T13:15:51.000,,Soufriere
"195",35c7e53b-9177-4053-a608-c361f50e0eb9,StLucia,39.9000015258789,11.710000038147,2.26999998092651,3554.23999023438,Single-family residential,26.7199993133545,5.94,"1565.14",,2023-01-03T13:15:51.000,,Soufriere
"196",e5405203-23eb-4f5e-867d-b5814d9d0aa1,StLucia,60.5200004577637,20.75,4.03000020980835,6501.89013671875,Single-family residential,21.0599994659424,2.43,"1615.0",,2023-01-03T13:15:51.000,,Soufriere
"197",219d2c7b-bced-4d39-b234-68ac1fb7c755,StLucia,47.0499992370605,20.5799999237061,3.99000000953674,6374.33984375,Single-family residential,22.5699996948242,8,"1596.63",,2023-01-03T13:15:51.000,,Soufriere
"198",43112e51-0fe6-4211-9a76-91489e7ed658,StLucia,66.5,38.1399993896484,7.40000009536743,10892.9404296875,Single-family residential,25.5799999237061,6.04,"1472.0",,2023-01-03T13:15:51.000,,Soufriere
"199",9b5b5693-547d-49d5-931d-d56c15581025,StLucia,52.2400016784668,14.7799997329712,2.86999988555908,4386.39013671875,Single-family residential,31.1700000762939,20.49,"1530.0",,2023-01-03T13:15:51.000,,Soufriere
"200",a94ce096-a39c-4a14-8464-8c231c4a9c08,StLucia,144.350006103516,87.5599975585938,17,26992.26953125,Single-family residential,20.9500007629395,8.83,"1587.45",,2023-01-03T13:15:51.000,,Soufriere
"201",000662bf-6131-493c-9467-31b57dcb0301,StLucia,38.6699981689453,19.0900001525879,3.70000004768372,5632.080078125,Single-family residential,27.5599994659424,7.28,"1521.07",,2023-01-03T13:15:51.000,,Soufriere
"202",2f57c1cb-fb76-4a65-9a70-8fcab00f2b54,StLucia,69.1999969482422,30.8400001525879,5.98000001907349,8417.7998046875,Single-family residential,21.9500007629395,16.81,"1406.86",,2023-01-03T13:15:51.000,,Soufriere
"203",0add863e-6aa4-41af-b9ea-b98874334446,StLucia,66.6500015258789,26.8999996185303,5.21999979019165,7754.740234375,Single-family residential,23.8600006103516,10.13,"1485.85",,2023-01-03T13:15:51.000,,Soufriere
"204",040d6a73-a981-4c15-903f-d49cbfefa835,StLucia,35.7900009155273,18.5799999237061,3.59999990463257,5421.7998046875,Single-family residential,22.4200000762939,4.67,"1504.2",,2023-01-03T13:15:51.000,,Soufriere
"205",f670ede1-a642-44be-8f2d-4fd314d574eb,StLucia,59.7299995422363,27.3700008392334,5.30999994277954,8237.650390625,Single-family residential,25.1200008392334,24.34,"1551.47",,2023-01-03T13:15:51.000,,Soufriere
"206",6a41e64b-e3f0-46dc-9892-e085711da7b6,StLucia,49.0999984741211,26.8400001525879,5.21000003814697,7848.009765625,Single-family residential,23.1599998474121,21.66,"1507.25",,2023-01-03T13:15:51.000,,Soufriere
"207",eba5ae16-160d-44b0-8d55-a3805a3f215b,StLucia,50.4300003051758,26.0200004577637,5.05000019073486,7905.14990234375,Single-family residential,23.0200004577637,8.42,"1566.0",,2023-01-03T13:15:51.000,,Soufriere
"208",535d443a-c693-493b-9af1-cf263e45e045,StLucia,41.2400016784668,18.6000003814697,3.60999989509583,5398.169921875,Single-family residential,28.3799991607666,6.54,"1496.0",,2023-01-03T13:15:51.000,,Soufriere
"209",40464226-6106-49cf-808c-276a92712d40,StLucia,116.25,51.1100006103516,9.90999984741211,14157.9404296875,Single-family residential,21.8899993896484,8.79,"1428.0",,2023-01-03T13:15:51.000,,Soufriere
"210",7292eebb-3b3b-4977-a832-c80ae4b002a3,StLucia,173.529998779297,92.8000030517578,18,27430.26953125,Schools,16.2600002288818,23.63,"1523.67",,2023-01-03T13:15:51.000,,Soufriere
"211",4598bb05-5153-4df6-9f6b-6b1a572156db,StLucia,120.73999786377,71.7200012207031,13.9099998474121,19755.0390625,Single-family residential,24.5599994659424,23.3,"1419.84",,2023-01-03T13:15:51.000,,Soufriere
"212",2ba72635-4eeb-4e93-a3f4-b75cc3fc6dd6,StLucia,54.9199981689453,21.2900009155273,4.13000011444092,5957,Single-family residential,24.9099998474121,19.35,"1442.6",,2023-01-03T13:15:51.000,,Soufriere
"213",889779e4-4eb7-455b-9604-6a91cbd036a2,StLucia,136.539993286133,83.1800003051758,16.1399993896484,24508.609375,Single-family residential,21.1700000762939,19.33,"1518.74",,2023-01-03T13:15:51.000,,Soufriere
"214",9738e5c8-2128-4d83-baef-9eb4400686a8,StLucia,30.2800006866455,14.6599998474121,2.83999991416931,4489.9501953125,Single-family residential,21.9500007629395,20.63,"1578.73",,2023-01-03T13:15:51.000,,Soufriere
"215",c2d5341e-abbe-4679-9c2a-867a55da77bd,StLucia,172.139999389648,80.6999969482422,15.6599998474121,21902.80078125,Single-family residential,24.6299991607666,17.35,"1399.0",,2023-01-03T13:15:51.000,,Soufriere
"216",87d64ddf-c5df-4280-aead-238fd7614a41,StLucia,34.2400016784668,5.80000019073486,1.12999999523163,1665.65002441406,Single-family residential,17.6399993896484,9.49,"1479.88",,2023-01-03T13:15:51.000,,Soufriere
"217",23d628f0-61d7-4d5a-9d93-c71ae0718f40,StLucia,79.2200012207031,43.7000007629395,8.47999954223633,13177.3701171875,Single-family residential,24.0599994659424,9.88,"1554.41",,2023-01-03T13:15:51.000,,Soufriere
"218",fb75ab10-b470-44b4-ad45-e7709b229e9f,StLucia,51.1399993896484,27.0300006866455,5.23999977111816,8018.9599609375,Schools,17.3400001525879,20.67,"1529.0",,2023-01-03T13:15:51.000,,Soufriere
"219",7cebf92c-79b3-41da-b34b-38f6176841f9,StLucia,141.679992675781,72.5,14.0600004196167,21207.48046875,Single-family residential,28.7700004577637,15.63,"1507.88",,2023-01-03T13:15:51.000,,Soufriere
